DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Flexagon GmbH,Marsstrasse 21,80335 München,,FLEX01,Dieter Birmoser,+49 89 36089 180,+49 89 36089 188,db@flexagon.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,FLINK GmbH,Gewerbepark 18,49143 Bissendorf,,FLINK,Sven Geiger,+49 4535 27999 27,+49 4535 27999 90,sven.geiger@deutsche-glasfaser.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,FPS InformationsSysteme GmbH,Weyererstrasse 7-8,97508 Grettstadt,,FPS,,+49 9729 90799 0,+49 9729 90799 69,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Freenet Datenkommunikations GmbH,Deelboegenkamp 4 c,22297 Hamburg,,FDKNET,,+49 211 53087 100,+49 211 53087 111,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Gabikom UG (haftungsbeschraenkt),Frankenwerft 1,50667 Cologne,,GABI,Joern Dost,+49 221 1657 7253,+49 221 1653 7272,voice@dt-internet.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,GELSEN-NET Kommunikationsgesellschaft mbH,Horster Strasse 119,45897 Gelsenkirchen,,GELNET,Roman Niewerth,+49 209 702 2239,+49 209 702 2100,roman.niewerth@gelsen-net.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Gemeindewerke Hohenwestedt GmbH,Am Gaswerk 8,24594 Hohenwestedt,,GWH014,I. Schmidt,+49 4871 7687 0,+49 4871 7687 19,i.schmidt@gemeindewerke-hohenwestedt.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,GGEW net GmbH,Dammstrasse 68,64625 Bensheim,,11NET6,Uwe Saenger,+49 6251 1301 499,+49 6251 1301 590,info@ggew-net.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,HFO Telecom Vertriebs GmbH,Bahnhofstrasse 18,95028 Hof,,HFO,Stefanie Krause,+49 9281 1448 100,+49 9281 1448 123,krause@hfo-telecom.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,HSE Medianet GmbH,Frankfurter Strasse 100,D-64293 DARMSTADT,,HMN,Peter Stumpf,+49 6151 709 3450,+49 6151 709 3453,peter.stumpf@hse-medianet.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,HT Experts GmbH Business Solution,Wilhelm-Theodor-Roemheld-Strasse 14,55130 Mainz,,HTEBSI,Azdine Lamrabet,+49 6131 923535,+49 6131 921100,info@telecall24.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,htp GmbH,Mailaender Strasse 2,30539 Hannover,,HTP,Stefan Wald,+49 511 6000 4115,+49 511 6000 4199,s.wald@htp.net
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Ilm-Provider UG (haftungsbeschraenkt),Marienstrasse 2,98693 Martinroda,,IP,Christian Knoefel,+49 3677 8929999,+49 3677 6896804,info@ilm-provider.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,inexio Informationstechnologie und Telekommunikation KGaA,Am Saaraltarm 1,66740 SAARLOUIS,,INEXIO,,+49 6831 5030 0,+49 6831 5030 120,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Intercross Deutschland GmbH,Industriestr. 48,D-63150 HEUSENSTAMM,,ICROSS,Horst Heider,+49 6104 406 120,+49 6104 406 100,hheider@intercross-germany.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Kabel BW GmbH,Aachener Strasse 746-750,50933 Cologne,,KBW,Jan Dombrowski,+49 221 8462 5182,+49 221 8462 5960,jan.dombrowski@umkbw.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Kabel Deutschland Vertrieb & Service GmbH,Betastrasse 6-8,85774 Unterföhring,,KDVS,Christopher Hasenkamp,+49 89 960 10 181,+49 89 960 10 870,christopher.hasenkamp1@kabeldeutschland.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,KADSOFT Computer GmbH,Poisentalstrasse 112,01705 Freital,,WOAFTL,Winfried Droll,+49 351 6472 404,+49 351 6472 443,support@weboverair.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,KDD-Conos AG,Lievelingsweg 125,D-53119 BONN,,KDDCON,Rolf Diederichs,+49 228 9829 819,+49 228 9829 899,rolf.diederichs@conos-ag.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,KEVAG Telekom GmbH,Cusanusstrasse 7,56073 Koblenz,,KEVAG,Markus Gerhards,+49 261 20162 304,+49 261 20162 25100,mgerhards@kevag-telekom.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Kielnet GmbH,Postfach 4160,D-24100 KIEL,,KIEL43,Gberhard Schmidt,+49 431 2219 000,+49 431 2219 001,e.schmidt@kielnet.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,KNÖV-NetT (Breitband) GmbH & Co.KG,Bahnhofstrasse 13,24582 BORDESHOLM,,KNOEV,Martin Schoelermann,+49 4322 6977 16,+49 4322 6977 63,martin.schoelermann@vb-bordesholm-gmbh.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,komro GmbH,Am Innreit 2,83022 Rosenheim,,KOMRO,,+49 8031 3652 418,+49 8031 3652 864,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,KomTel (Gessellschaft für Kommunikations und informationsdienste mbG,Nordemarkt 1,D-24937 FLENSBURG,,KOMTEL,Gerd Jürgensen,+49 909 0085,+49 909 0031,gerd.juergensen@komtel.net
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,M-net Telekommunikations GmbH (M-net),Emmy Noether Strasse 2,80992 MUNCHEN,,MNET,Jonas Da Cell,+49 89 45200 3919,+49 89 45200 703919,jonas.da-cell@mnet.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,MDCC Magdeburg-City-Com GmbH,Weitlingstrasse 22,39104 Magdeburg,,MDCC01,Stephan Jahnel,+49 391 587 4360,+49 391 587 4001,jahnel@mdcc.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,mr. net services GmbH & Co.KG,Lise-Meitner-Strasse 4,24941 Flensburg,,MRNET,Bettina Schwarz,+49 461 66280 402,+49 461 66280 490,tnb@mrnetgroup.com
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,MUENET GmbH,Birkenweg 10,48720 Rosendahl,,MUENET,,+49 2566 269296,+49 2566 8930019,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,multiConnect GmbH,Wilhelm-Hale-Strasse 50,80639 Munich,,MULTIC,Bernhard Stemmermann,+49 89 139959 912,+49 89 139959 959,bernhard.stemmermann@multiconnect.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,net.art communications GmbH,Mannheimer Strasse 212,55543 Bad Kreuznach,,NETART,Sandra Braun,+49 671 88908 0,+49 671 8962690,s.braun@na-gmbh.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NETAACHEN GmbH,Gruener Weg 100,52070 Aachen,,NETAC,Dr. Wilfried Boms,+49 241 91852 26,+49 241 91852 99,dr.wilfried.boms@netaachen.com
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NetCologne Gesellschaft für Telekommunikation mbH (NetCologne),Am Coloneum 9,50829 KOLN,,NETCO,Uwe Pietschmann,+49 221 2222 5104,+49 221 2222 75104,upietschmann@netcologne.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NetCommunity GmbH,James-von-Moltke-Strasse 4,02826 Goerlitz,,NETCOM,Peter Himmstedt,+49 3581 8747 0,+49 3581 8747 17,info@nc-net.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NEW Niederrhein Energie und Wasser GmbH,Odenkirchener Strasse 201,41236 Moenchengladbach,,NEW,Frank Korsten,+49 2166 558 2715,+49 2166 558 7988,frank.korsten@new.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,nfon AG,Leonrodstrasse 68,80636 Munich,,NFONAG,Silke Giesl,+49 89 45300 513,+49 89 45300 597,logistic@nfon.com
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NTTCable Service KG,Escher Strasse 19,65510 IDSTEIN,,NTTCAB,Richard Limanowski,+49 6126 99876 52,+49 6126 99876 54,r.limanowski@nttcable.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,NU Informationssysteme GmbH,Bahnhofstraße 4,01587 Riesa,,NU,Thomas Witt,+49 177 7289 335,+49 3525 65 733 55,witt@nugmbh.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Ontus AG,Heinrich Heine Allee 21,D-40213 DUSSELDORF,,ONTUSA,,+49 160 9685 9059,+49 160 13 9685 9059,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,OpenNumbers eG,Frankenwerft 1,50667 Cologne,,ON,Joern Dost,+49 1803 2520000,+49 1803 2520001,pda@opennumbers.de
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,optimatelecom GmbH,Schwedenstrasse 9,13359 BERLIN,,OPTIMA,,+49 30 20004 4277,+49 30 61748 409,
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,OR Network GmbH,Parkstrasse 22,35447 Reiskirchen,,ORNET,Anna-Lisa Edelmann,+49 6408 61083 0,+49 6408 61083 999,wbci@or-network.net
DEU,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),德意志（联邦共和国） ,Германия (Федеративная Республика) ,جمهورية ألمانيا الاتحادية ,Orange Business Germany GmbH,Rahmannstrasse 11,65760 Eschborn,,OBSG,Juergen Klein,+49 6196 962 709,+49 6131 4646 222,juergen.klein@orange.com
