EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Guayaquil,Guayaquil,Guayaquil,EDGL,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Ibarra Ecuador,Ibarra Ecuador,Ibarra Ecuador,EDIB,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Latacunga,Latacunga,Latacunga,EDXL,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Loja Ecuador,Loja Ecuador,Loja Ecuador,EDLO,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Machala,Machala,Machala,EDOM,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Manta Ecuador,Manta Ecuador,Manta Ecuador,EDMT,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Portoviejo,Portoviejo,Portoviejo,EDMP,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Quito,Quito,Quito,EDQO,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Riobamba Ecuador,Riobamba Ecuador,Riobamba Ecuador,EDHR,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,Tulcán,Tulcán,Tulcán,EDCT,,,,
EQUATEUR,ECUADOR,ECUADOR,,,,,,,"Emetel S.A. – Ecuador, Quito",,,,ED- -,,,,All others,Tous les autres,Todos los otros,EDQX,,,,
ERYTHRÉE,ERITREA,ERITREA,,,,,,,"TSE – Telecommunications Services of Eritrea, Asmara",,,,ER- -,,,,,,,,,,,
ERYTHRÉE,ERITREA,ERITREA,,,,,,,"TSE – Telecommunications Services of Eritrea, Asmara",,,,ER- -,,,,All destinations,Toutes destinations,Todos los destinos,ERXX,,,,
ESPAGNE,SPAIN,ESPAÑA,,,,,,,"Sociedad Estatal “Correos y Telégrafos”, S.A., Madrid",,,,ES- -,,,,,,,,,,,
ESPAGNE,SPAIN,ESPAÑA,,,,,,,"Sociedad Estatal “Correos y Telégrafos”, S.A., Madrid",,,,ES- -,,,,BARCELONA,BARCELONA,BARCELONA,ESBX,,,,
ESPAGNE,SPAIN,ESPAÑA,,,,,,,"Sociedad Estatal “Correos y Telégrafos”, S.A., Madrid",,,,ES- -,,,,MADRID,MADRID,MADRID,ESMX,,,,
ESPAGNE,SPAIN,ESPAÑA,,,,,,,"Sociedad Estatal “Correos y Telégrafos”, S.A., Madrid",,,,ES- -,,,,Telegrams with service indication TFx,Télégrammes avec l’indication de service TFx,Telegramas con indicación de servicio TFx,ESTT 1),"1) The destination indicator “ESTT” will be used in telegrams with service indication =TFx= (telephone delivery, x = telephone number) to facilitate communication with any destination in Spain.","1) L’indicateur de destination «ESTT» sera utilisé dans les télégrammes avec l’indication de service =TFx=    (remise par téléphone, x = numéro de téléphone) pour faciliter la communication avec n’importe quelle destination de l’Espagne.","1) El indicador de destino «ESTT» se utilizará en los telegramas con la indicación de servicio =TFx= (entrega por teléfono, x = número de teléfono) para agilizar la comunicación con cualquier destino de España.",
ESPAGNE,SPAIN,ESPAÑA,,,,,,,"Sociedad Estatal “Correos y Telégrafos”, S.A., Madrid",,,,ES- -,,,,All destinations,Toutes destinations,Todos los destinos,ESXX,,,,
ESTONIE,ESTONIA,ESTONIA,,,,,,,Telegraf OÜ – Estonia 1),1)See ITU Operational Bulletin  951 of 1.III.2010,1)voir le Bulletin d’exploitation de l’UIT 951 du 1.III.2010,1)véase el Boletín de Explotación de la UIT 951 del 1.III.2010.,EE- - ,,,,,,,,,,,
ESTONIE,ESTONIA,ESTONIA,,,,,,,Telegraf OÜ – Estonia 1),1)See ITU Operational Bulletin  951 of 1.III.2010,1)voir le Bulletin d’exploitation de l’UIT 951 du 1.III.2010,1)véase el Boletín de Explotación de la UIT 951 del 1.III.2010.,EE- - ,,,,Tallinn,Tallinn,Tallinn,EETL,,,,
ESTONIE,ESTONIA,ESTONIA,,,,,,,Telegraf OÜ – Estonia 1),1)See ITU Operational Bulletin  951 of 1.III.2010,1)voir le Bulletin d’exploitation de l’UIT 951 du 1.III.2010,1)véase el Boletín de Explotación de la UIT 951 del 1.III.2010.,EE- - ,,,,All others,Tous les autres,Todos los otros,EEXX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Continental United States (Excluding Alaska and Hawai),Etats-Unis (Territoire continental) (sauf Alaska et Hawaï),Estados Unidos (Territorio continental) (salvo Alaska y Hawai),AT&T – AT&T EasyLink Services,,,,UD- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,,,,AT&T – AT&T EasyLink Services,,,,UQ1),1) Telex service only.,1) Service télex seulement.,1) Servicio télex solamente. ,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,Unrouted,,,,US- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"Graphnet, Inc.",,,,UB- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"CCI – Consortium Communications International, Inc.",,,,UC- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,Telenet – Telenet Communications Corporation,,,,UE1),1) Telex service only.,1) Service télex seulement.,1) Servicio télex solamente. ,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"TRT/FTC – TRT/FTC Communications, Inc.",,,,UF- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,AT&T – AT&T EasyLink Services,,,,UI- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MMR – Mobile Marine Alabama Radio, Inc.",,,,UJ- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,UR- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"TRT/FTC – TRT/FTC Communications, Inc.",,,,UT- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,UW- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,Miami Florida,Miami Florida,Miami Florida,--MI,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,New Orleans,New Orleans,New Orleans,--NO,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,New York,New York,New York,--NY,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,S. Francisco,S. Francisco,S. Francisco,--SF,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,Washington D C,Washington D C,Washington D C,--WA,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network I,Réseau I,Red I,"MCI/WUI – MCI International/WUI, Inc.",,,,,,,,All others 2),Tous les autres 2),Todos los otros2),--NX,2) Including New York State. ,2) Y compris New York State.,2) Y compris New York State.,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,"Coast Stations
a) operated by AT&T",Stations côtières a) exploitées par AT&T,Estaciones costeras a) explotadas por AT&T,AT&T,,,,,,,,All destinations,Toutes destinations,Todos los destinos,UICX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations b) operated by KFSWC,Stations côtières b) exploitées par KFSWC,Estaciones costeras b) explotadas por KFSWC,TRT/FTC,,,,,,,,"Slidell, Louisiana Radio/WNU","Slidell, Louisiana Radio/WNU","Slidell, Louisiana Radio/WNU",UTSL,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations b) operated by KFSWC,Stations côtières b) exploitées par KFSWC,Estaciones costeras b) explotadas por KFSWC,AT&T,,,,,,,,"Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS",UIMS,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations b) operated by KFSWC,Stations côtières b) exploitées par KFSWC,Estaciones costeras b) explotadas por KFSWC,MCI/WUI,,,,,,,,"Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS",URFS,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations b) operated by KFSWC,Stations côtières b) exploitées par KFSWC,Estaciones costeras b) explotadas por KFSWC,TRT/FTC,,,,,,,,"Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS","Palo Alto, California Radio/KFS",UTFS,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations c) operated by MCI/WUI,Stations côtières c) exploitées par MCI/WUI,Estaciones costeras c) explotadas por MCI/WUI,MCI/WUI,,,,,,,,"Chatham, Massachusetts Radio","Chatham, Massachusetts Radio","Chatham, Massachusetts Radio",URCH,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations c) operated by MCI/WUI,Stations côtières c) exploitées par MCI/WUI,Estaciones costeras c) explotadas por MCI/WUI,MCI/WUI,,,,,,,,"S. Francisco, California Radio/KPH","S. Francisco, California Radio/KPH","S. Francisco, California Radio/KPH",URPH,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations c) operated by MCI/WUI,Stations côtières c) exploitées par MCI/WUI,Estaciones costeras c) explotadas por MCI/WUI,MCI/WUI,,,,,,,,All others MCI/WUI,Tous les autres MCI/WUI,Todos los otros MCI/WUI,URCX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations d) operated by MMR,Stations côtières d) exploitées par MMR,Estaciones costeras d) explotadas por MMR,AT&T,,,,,,,,"Mobile, Alabama Radio","Mobile, Alabama Radio","Mobile, Alabama Radio",UIMR,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations d) operated by MMR,Stations côtières d) exploitées par MMR,Estaciones costeras d) explotadas por MMR,MCI/WUI,,,,,,,,"Mobile, Alabama Radio","Mobile, Alabama Radio","Mobile, Alabama Radio",URMO,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations d) operated by MMR,Stations côtières d) exploitées par MMR,Estaciones costeras d) explotadas por MMR,MMR,,,,,,,,"Mobile, Alabama Radio","Mobile, Alabama Radio","Mobile, Alabama Radio",UJMR,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations d) operated by MMR,Stations côtières d) exploitées par MMR,Estaciones costeras d) explotadas por MMR,TRT/FTC,,,,,,,,"Mobile, Alabama Radio","Mobile, Alabama Radio","Mobile, Alabama Radio",UTMR,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Coast Stations e) operated by Other Companies,Stations côtières e) exploitées par Autres Compagnies,Estaciones costeras e) explotadas por otras compañías,,,,,,,,,All others,Tous les autres,Todos los otros,USCX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network II,Réseau II,Red II,TRT/FTC,,,,UF- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network II,Réseau II,Red II,TRT/FTC,,,,UF- -,,,,New York,New York,New York,UFNY,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network II,Réseau II,Red II,TRT/FTC,,,,UF- -,,,,All others,Tous les autres,Todos los otros,UFNX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network III,Réseau III,Red III,USL – United States-Liberia Radio Corporation,,,,UL- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Network III,Réseau III,Red III,USL – United States-Liberia Radio Corporation,,,,UL- -,,,,Akron Ohio,Akron Ohio,Akron Ohio,ULAK,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Alaska,Alaska,Alaska,Unrouted,,,,UA- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Alaska,Alaska,Alaska,AT&T,,,,UH- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Alaska,Alaska,Alaska,MCI/WUI,,,,UK- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Alaska,Alaska,Alaska,MCI/WUI,,,,,,,,Juneau Alaska,Juneau Alaska,Juneau Alaska,--JU,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Alaska,Alaska,Alaska,MCI/WUI,,,,,,,,All others,Tous les autres,Todos los otros,--JX,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Hawaii,Hawaï,Hawai,Unrouted,,,,HA- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Hawaii,Hawaï,Hawai,MCI/WUI,,,,HR- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Hawaii,Hawaï,Hawai,MCI/WUI,,,,HW- -,,,,,,,,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Hawaii,Hawaï,Hawai,MCI/WUI,,,,,,,,Honolulu,Honolulu,Honolulu,--HU,,,,
ÉTATS-UNIS,UNITED STATES ,ESTADOS UNIDOS,,,,Hawaii,Hawaï,Hawai,MCI/WUI,,,,,,,,All others,Tous les autres,Todos los otros,--HX,,,,
ÉTHIOPIE,ETHIOPIA,ETIOPÍA,,,,,,,"GOVT – Ethiopian Telecommunications Corporation, Addis Ababa",,,,ET- -,,,,,,,,,,,
ÉTHIOPIE,ETHIOPIA,ETIOPÍA,,,,,,,"GOVT – Ethiopian Telecommunications Corporation, Addis Ababa",,,,ET- -,,,,Addis Ababa,Addis Ababa,Addis Ababa,ETAD,,,,
ÉTHIOPIE,ETHIOPIA,ETIOPÍA,,,,,,,"GOVT – Ethiopian Telecommunications Corporation, Addis Ababa",,,,ET- -,,,,All others,Todos los otros,Todos los otros,ETAX,,,,
FALKLAND (ÎLES) (MALVINAS 1),FALKLAND ISLANDS (MALVINAS) 1),MALVINAS (ISLAS) (FALKLAND) 1) ,"1) As regards jurisdiction over the Falkland Islands (Malvinas) and Dependencies, see the statement by the Argentine Republic (number 10 of the Final Protocol to the International Telecommunication Convention, Nairobi, 1982) and that by the United Kingdom of Great Britain and Northern Ireland (number 102 of that Protocol). ","1) En ce qui concerne la juridiction sur les Îles Falkland (Malvinas) et Dépendances, voir la déclaration de la République argentine et celle du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (reproduites respectivement aux numéros 10 et 102 du Protocole final à la Convention internationale des télécommunications de Nairobi 1982).","1) Con respecto a la jurisdicción sobre las Islas Malvinas (Falkland) y Dependencias, véase la declaración de la República Argentina y la del Reino Unido de Gran Bretaña e Irlanda del Norte respectivamente (reproducidas en los números 10 y 102 del Protocolo final al Convenio Internacional de Telecomunicaciones de Nairobi, 1982).",,,,"C&W – Cable and Wireless plc, Stanley",,,,FK- -,,,,,,,,,,,
FALKLAND (ÎLES) (MALVINAS 1),FALKLAND ISLANDS (MALVINAS) 1),MALVINAS (ISLAS) (FALKLAND) 1) ,"1) As regards jurisdiction over the Falkland Islands (Malvinas) and Dependencies, see the statement by the Argentine Republic (number 10 of the Final Protocol to the International Telecommunication Convention, Nairobi, 1982) and that by the United Kingdom of Great Britain and Northern Ireland (number 102 of that Protocol). ","1) En ce qui concerne la juridiction sur les Îles Falkland (Malvinas) et Dépendances, voir la déclaration de la République argentine et celle du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (reproduites respectivement aux numéros 10 et 102 du Protocole final à la Convention internationale des télécommunications de Nairobi 1982).","1) Con respecto a la jurisdicción sobre las Islas Malvinas (Falkland) y Dependencias, véase la declaración de la República Argentina y la del Reino Unido de Gran Bretaña e Irlanda del Norte respectivamente (reproducidas en los números 10 y 102 del Protocolo final al Convenio Internacional de Telecomunicaciones de Nairobi, 1982).",,,,"C&W – Cable and Wireless plc, Stanley",,,,FK- -,,,,All destinations,Toutes destinations,Todos los destinos,FKXX,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,,,,,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Abakan,Abakan,Abakan,RUAB,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Anadyr,Anadyr,Anadyr,RUAD,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Arkhangelsk,Arkhangelsk,Arkhangelsk,RUAR,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Astrakhan,Astrakhan,Astrakhan,RUAS,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Barnaul,Barnaul,Barnaul,RUBN,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Belgorod,Belgorod,Belgorod,RUBG,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Birobidjan,Birobidjan,Birobidjan,RUBD,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Blagovestchensk,Blagovestchensk,Blagovestchensk,RUBL,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Briansk,Briansk,Briansk,RUBR,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Ekaterinburg,Ekaterinburg,Ekaterinburg,RUEK,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Elista,Elista,Elista,RUEL,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Gorno-Altaisk,Gorno-Altaisk,Gorno-Altaisk,RUGA,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Groznyi,Groznyi,Groznyi,RUGR,,,,
FÉDÉRATION DE RUSSIE1),RUSSIAN FEDERATION1),FEDERACIÓN DE RUSIA1),1) The destination indicator “SUMX” (All others) may still be used for other offices not mentioned in the list and located in certain countries which emerged from the former USSR. ,1) L'indicateur de destination «SUMX» (Tous les autres) peut encore être utilisé pour d'autres bureaux non mentionnés dans la liste et situés dans certains pays issus de l'ex-URSS. ,1) El indicador de destino «SUMX» (Todos los otros) se puede utilizar todavía para otras oficinas no mencionadas en la lista y situadas en ciertos países de la antigua URSS. ,,,,"Rostelecom – Rostelecom,  Moscow",,,,RU - -,,,,Iakutsk,Iakutsk,Iakutsk,RUAK,,,,
